id,name,full_name,age,birth_date,passport_country_names,league,current_team_name,current_team_logo,current_team_color,contract_expires,market_value,market_value_str,minutes_on_field,low_minutes_flag,total_matches,on_loan,main_position,positions_clean,foot,height,weight,direct_free_kick_taker,corner_taker,penalty_taker,player_role,pos_group,goals_avg,non_penalty_goal_avg,head_goals_avg,shots_on_target_percent,shot_efficiency_avg,xg_shot_avg,assists_avg,xg_assist_avg,key_passes_avg,accurate_passes_percent,accurate_pass_avg,accurate_crosses_percent,accurate_crosses_avg,successful_progressive_pass_percent,accurate_progressive_pass_avg,successful_dribbles_percent,dribble_efficiency,progressive_run_avg,real_progression,duels_won,duels_won_avg,offensive_duels_won,defensive_duels_won,aerial_duels_won,aerial_duels_won_avg,successful_defensive_actions_avg,tackle_avg,interceptions_avg,shot_block_avg,conceded_goals_avg,shots_against_avg,save_percent,xg_save_avg,prevented_goals_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,direct_free_kicks_on_target_percent,penalties_conversion_percent,fouls_avg,foul_suffered_avg,yellow_cards_avg,red_cards_avg
358723,A. Beck,Adrian Beck,28.0,1997-06-09,Germany,Bundesliga,Heidenheim,https://cdn5.wyscout.com/photos/team/public/3767_120x120.png,ff0000,2028-06-30,1500000.0,€1.5M,1756,False,32.0,False,AM,['AMF'],right,185.0,81.0,False,True,False,Box-to-box attacking midfielder,AM,36.02,41.26,27.14,47.67,40.98,41.59,5.95,37.19,51.6,81.29,62.94,63.4,36.39,17.82,36.57,67.07,58.32,53.14,51.66,86.08,80.46,70.76,81.15,75.27,64.95,73.38,30.44,52.08,68.11,,,35.23,35.23,,,,26.42,25.95,36.41,44.75,11.66,32.14
359823,F. Neuhaus,Florian Neuhaus,28.0,1997-03-16,Germany,Bundesliga,Borussia M'gladbach,https://cdn5.wyscout.com/photos/team/public/331_120x120.png,,,7000000.0,€7.0M,884,False,22.0,False,AM,"['AMF', 'LCMF3', 'CF']",right,185.0,77.0,False,True,False,Offensive playmaker,AM,4.52,5.47,27.14,27.24,14.76,17.46,70.08,51.04,87.17,60.25,78.97,75.74,65.12,50.99,94.74,91.69,63.06,62.74,100.0,93.86,40.35,95.11,78.96,19.61,5.59,77.27,73.09,76.35,81.21,,,35.23,35.23,,,,26.42,25.95,43.34,31.25,24.52,32.14
367009,L. Blas,Ludovic Blas,27.0,1997-12-31,France|Martinique,Ligue 1,Rennes,https://cdn5.wyscout.com/photos/team/public/64_120x120.png,d2321f,2027-06-30,15000000.0,€15.0M,2134,False,29.0,False,AM,"['AMF', 'CF', 'RW']",left,180.0,77.0,True,True,True,Goal-scoring attacking midfielder,AM,57.82,47.62,27.14,81.36,55.04,58.77,82.6,61.38,81.95,74.98,45.56,80.5,80.38,62.75,50.28,36.82,68.75,77.28,69.07,24.59,70.89,31.32,71.02,23.37,21.32,44.87,4.04,48.38,17.95,,,35.23,35.23,,,,62.49,94.52,54.33,71.92,49.04,32.14
376599,N. Tella,Nathan Tella,26.0,1999-07-05,England|Nigeria,Bundesliga,Bayer Leverkusen,https://cdn5.wyscout.com/photos/team/public/94_120x120.png,,2028-06-30,23000000.0,€23.0M,1554,False,24.0,False,AM,"['AMF', 'CF', 'RWB']",right,173.0,68.0,False,False,False,Low-impact attacking midfielder,AM,24.82,29.82,27.14,27.24,18.28,55.83,61.76,28.69,41.82,37.13,6.75,16.03,25.73,14.04,3.1,25.01,52.68,40.65,8.62,6.47,33.52,30.04,19.64,37.16,53.76,15.35,4.04,37.28,24.66,,,35.23,35.23,,,,26.42,25.95,61.13,70.32,31.66,32.14
376697,M. Mount,Mason Mount,26.0,1999-01-10,England,Premier League,Manchester United,https://cdn5.wyscout.com/photos/team/public/22_120x120.png,de3023,2028-06-30,35000000.0,€35.0M,981,False,22.0,False,AM,"['AMF', 'LWF', 'RWF']",right,181.0,74.0,False,True,False,Box-to-box attacking midfielder,AM,44.13,51.28,27.14,36.57,15.71,64.72,5.95,34.57,64.19,68.5,43.88,93.33,77.08,91.39,54.16,13.1,12.61,17.39,32.8,29.93,41.45,11.23,43.38,56.13,48.84,61.11,85.54,52.08,37.35,,,35.23,35.23,,,,26.42,25.95,76.32,34.13,21.19,32.14
377463,M. Svanberg,Mattias Svanberg,26.0,1999-01-05,Sweden,Bundesliga,Wolfsburg,https://cdn5.wyscout.com/photos/team/public/7_120x120.png,68b424,2027-06-30,12000000.0,€12.0M,1425,False,25.0,False,AM,"['AMF', 'RCMF', 'LCMF']",right,185.0,77.0,False,True,False,Box-to-box attacking midfielder,AM,57.82,62.82,80.19,72.48,50.1,60.25,50.26,61.38,32.08,15.95,20.86,33.42,30.46,24.77,44.85,66.07,33.1,34.3,46.94,74.55,42.51,75.63,22.38,82.98,61.57,88.99,44.87,100.0,72.97,,,35.23,35.23,,,,26.42,25.95,74.17,57.13,70.47,79.14
381095,D. de Wit,Dani de Wit,27.0,1998-01-28,Netherlands,Bundesliga,Utrecht,https://cdn5.wyscout.com/photos/team/public/150_120x120.png,ff0000,2028-06-30,5000000.0,€5.0M,1284,False,28.0,False,AM,"['AMF', 'LCMF3', 'RCMF3']",right,184.0,76.0,False,False,False,Box-to-box attacking midfielder,AM,33.08,37.37,27.14,78.42,40.98,38.45,25.05,2.79,4.4,29.95,20.38,83.09,24.63,19.59,20.1,0.47,0.47,3.3,10.79,72.28,81.56,24.32,79.46,61.39,93.05,90.31,100.0,77.27,77.33,,,35.23,35.23,,,,26.42,25.95,82.3,29.74,16.66,32.14
391229,C. Chaplin,Conor Chaplin,28.0,1997-02-16,England,Premier League,Portsmouth,https://cdn5.wyscout.com/photos/team/public/38_120x120.png,0000FF,2026-06-30,7000000.0,€7.0M,839,False,17.0,True,AM,"['AMF', 'CF']",left,168.0,69.0,False,False,False,Low-impact attacking midfielder,AM,22.11,27.35,27.14,9.89,19.94,52.45,43.45,21.91,62.95,24.22,23.92,86.44,61.57,39.33,36.01,39.76,46.03,29.99,33.61,18.14,13.36,33.88,18.67,30.94,18.34,41.52,81.37,38.6,68.11,,,35.23,35.23,,,,26.42,25.95,68.31,8.41,62.14,32.14
392369,G. Lo Celso,Giovani Lo Celso,29.0,1996-04-09,Argentina|Italy,LaLiga,Real Betis,https://cdn5.wyscout.com/photos/team/public/45_120x120.png,1f4627,2028-06-30,16000000.0,€16.0M,1947,False,30.0,False,AM,"['AMF', 'CF']",left,177.0,68.0,True,True,True,Offensive playmaker,AM,44.13,37.37,27.14,66.65,40.98,52.45,64.93,89.77,83.25,85.81,86.77,49.99,32.49,89.97,93.38,32.78,31.32,47.79,87.69,80.66,67.89,71.54,81.72,83.51,37.0,46.49,75.29,27.94,55.57,,,35.23,35.23,,,,75.23,69.04,12.38,93.04,75.71,32.14
393726,Isi Palazón,Isaac Palazón Camacho,30.0,1994-12-27,Spain,LaLiga,Rayo Vallecano,https://cdn5.wyscout.com/photos/team/public/1220_120x120.png,d41e1e,2028-06-30,8000000.0,€8.0M,2581,False,36.0,False,AM,"['AMF', 'CF']",left,169.0,71.0,False,True,True,Goal-scoring attacking midfielder,AM,33.08,25.84,58.14,33.7,34.9,44.73,54.15,41.65,30.84,64.09,51.91,36.44,13.95,81.26,67.86,37.57,34.67,27.42,49.89,31.63,49.36,55.24,28.25,49.14,51.02,35.95,39.57,40.17,62.54,,,35.23,35.23,,,,26.42,69.04,74.77,68.08,80.47,32.14
395366,Dani Olmo,Daniel Olmo Carvajal,27.0,1998-05-07,Spain,LaLiga,Barcelona,https://cdn5.wyscout.com/photos/team/public/42_120x120.png,b61d4c,2030-06-30,60000000.0,€60.0M,1657,False,29.0,False,AM,"['AMF', 'RCMF3', 'LDMF']",right,179.0,72.0,True,True,True,Goal-scoring attacking midfielder,AM,72.78,58.76,27.14,30.89,55.04,67.95,76.66,84.02,93.68,72.78,82.03,18.8,10.06,57.73,43.08,35.39,53.3,39.45,40.6,66.0,53.16,58.85,52.15,92.64,54.72,29.89,4.04,33.31,60.38,,,35.23,35.23,,,,68.8,94.52,48.0,74.97,10.47,32.14
399148,Pedro Díaz,Pedro Díaz Fanjul,27.0,1998-06-05,Spain,LaLiga,Rayo Vallecano,https://cdn5.wyscout.com/photos/team/public/1220_120x120.png,d41e1e,2028-06-30,2500000.0,€2.5M,2108,False,35.0,False,AM,"['AMF', 'RCMF', 'RDMF']",right,180.0,75.0,False,True,True,Low-impact attacking midfielder,AM,29.43,33.71,27.14,14.19,50.1,22.79,5.95,25.42,55.22,76.13,53.99,25.91,14.97,16.36,23.02,83.54,41.45,45.16,32.25,76.82,26.75,77.32,45.32,59.01,26.47,52.59,11.48,53.53,6.9,,,35.23,35.23,,,,26.42,25.95,14.65,8.41,8.33,32.14
399769,T. Koopmeiners,Teun Koopmeiners,27.0,1998-02-28,Netherlands,SerieA,Juventus,https://cdn5.wyscout.com/photos/team/public/80_120x120.png,,2029-06-30,0.0,No disponible / 0 €,2267,False,31.0,False,AM,"['AMF', 'RCMF']",left,183.0,77.0,True,True,False,Box-to-box attacking midfielder,AM,23.39,28.63,27.14,36.57,43.3,27.6,27.98,61.38,12.47,92.87,69.58,8.95,7.68,79.55,67.19,39.76,9.05,38.72,55.49,31.12,18.7,16.94,15.26,76.48,63.17,66.15,24.92,80.32,99.76,,,35.23,35.23,,,,58.85,25.95,75.49,3.28,67.14,32.14
404347,Carlos Soler,Carlos Soler Barragán,28.0,1997-01-02,Spain,"LaLiga, Premier League",Real Sociedad,https://cdn5.wyscout.com/photos/team/public/771_120x120.png,385db4,2027-06-30,20000000.0,€20.0M,1981,False,21.29934376577486,False,AM,"['LCMF', 'LCMF3']",right,180.0,76.0,False,True,False,Box-to-box attacking midfielder,AM,18.5,21.35,62.83,67.94,26.45,36.48,30.63,38.95,31.55,94.91,64.07,27.22,16.56,60.49,49.6,49.4,14.23,18.06,38.13,77.87,22.26,54.61,38.83,74.75,41.96,55.58,19.79,56.88,82.08,,,35.23,35.23,,,,86.9,25.95,63.63,27.48,65.01,32.14
420678,A. Nordin,Arnaud Nordin,27.0,1998-06-17,France|Martinique,"Bundesliga, Ligue 1",Mainz 05,https://cdn5.wyscout.com/photos/team/public/332_120x120.png,d22d1f,2028-06-30,8000000.0,€8.0M,929,False,10.503767491926803,False,AM,"['AMF', 'RWF', 'LWB']",left,170.0,70.0,False,True,False,Low-impact attacking midfielder,AM,20.72,24.53,27.14,41.03,21.05,46.71,37.59,10.59,27.81,9.51,15.63,30.44,71.51,5.03,11.34,77.17,80.78,69.78,37.59,63.85,79.87,75.08,92.07,35.3,47.43,44.38,21.46,44.07,40.49,,,35.23,35.23,,,,26.42,25.95,28.01,84.56,3.09,32.14
421643,J. Odgaard,Jens Odgaard,26.0,1999-03-31,Denmark,SerieA,Bologna,https://cdn5.wyscout.com/photos/team/public/174_120x120.png,ee3c46,2027-06-30,4500000.0,€4.5M,2091,False,30.0,False,AM,"['AMF', 'CF']",left,188.0,80.0,False,True,False,Low-impact attacking midfielder,AM,61.0,65.05,27.14,73.63,63.21,55.83,16.49,17.22,28.89,29.31,5.84,57.11,47.33,21.5,13.2,53.92,42.47,32.8,13.02,18.64,71.37,37.72,20.36,59.53,76.54,21.98,20.6,26.01,17.95,,,35.23,35.23,,,,26.42,25.95,80.63,62.73,21.19,32.14
424336,M. Munetsi,Marshall Nyasha Munetsi,29.0,1996-06-22,Zimbabwe,"Ligue 1, Premier League",Wolverhampton Wanderers,https://cdn5.wyscout.com/photos/team/public/319_120x120.png,,2027-06-30,10000000.0,€10.0M,3002,False,21.12425049966689,False,AM,"['AMF', 'RCMF', 'RDMF']",right,188.0,83.0,False,False,False,Low-impact attacking midfielder,AM,27.24,32.01,57.52,46.53,36.03,35.99,31.77,15.03,25.41,6.88,0.47,53.08,33.46,9.03,6.85,34.38,8.4,4.67,4.03,49.1,62.04,10.67,62.32,78.13,85.81,81.05,35.53,86.04,39.87,,,35.23,35.23,,,,26.42,25.95,79.15,26.81,29.87,32.14
426578,J. Kluivert,Justin Kluivert,26.0,1999-05-05,Netherlands|Suriname,Premier League,Bournemouth,https://cdn5.wyscout.com/photos/team/public/1173_120x120.png,e75556,2028-06-30,14000000.0,€14.0M,2286,False,33.0,False,AM,['AMF'],right,172.0,66.0,False,True,True,Goal-scoring attacking midfielder,AM,78.15,60.59,27.14,62.31,77.39,70.14,46.62,66.56,53.55,43.75,30.39,67.85,75.45,66.73,28.98,53.42,72.07,82.48,53.25,37.03,43.1,56.48,20.94,25.39,23.37,47.82,32.36,49.23,33.28,,,35.23,35.23,,,,78.8,94.52,73.45,44.19,67.61,32.14
427528,J. Moder,Jakub Moder,25.0,1999-04-07,Poland,Premier League,Feyenoord,https://cdn5.wyscout.com/photos/team/public/141_120x120.png,FF0000,2025-06-30,10000000.0,€10.0M,553,False,13.0,False,AM,"['AMF', 'CF', 'RB']",right,188.0,78.0,True,False,False,Box-to-box attacking midfielder,AM,4.52,5.47,27.14,51.75,23.22,11.42,5.95,61.38,57.46,70.76,59.53,18.8,10.06,41.02,44.25,58.09,30.69,36.23,42.06,57.28,38.67,19.04,78.19,30.94,19.31,92.67,82.1,83.83,93.54,,,35.23,35.23,,,,98.33,25.95,29.59,1.91,45.23,32.14
441348,L. Ilić,Luka Ilić,26.0,1999-07-02,Serbia,LaLiga,Real Oviedo,https://cdn5.wyscout.com/photos/team/public/2508_120x120.png,0000ff,2028-06-30,1500000.0,€1.5M,583,False,11.0,False,AM,"['AMF', 'RW', 'LW']",left,182.0,77.0,False,True,False,Low-impact attacking midfielder,AM,36.02,41.26,27.14,100.0,53.85,27.6,5.95,0.71,1.19,40.07,13.42,0.95,0.95,15.64,4.4,39.76,2.94,2.57,1.12,0.47,10.24,18.3,4.54,41.79,34.24,65.01,56.14,77.81,91.09,,,35.23,35.23,,,,26.42,25.95,93.46,37.33,89.04,100.0
448109,L. Majer,Lovro Majer,27.0,1998-01-17,Croatia,Bundesliga,Wolfsburg,https://cdn5.wyscout.com/photos/team/public/7_120x120.png,68b424,,20000000.0,€20.0M,667,False,14.0,False,AM,"['AMF', 'RCMF3', 'CF']",left,178.0,76.0,True,True,False,Goal-scoring attacking midfielder,AM,29.43,33.71,27.14,77.72,46.82,27.6,85.37,73.33,86.69,49.33,57.47,21.56,40.99,48.52,57.98,85.0,59.94,50.75,59.77,54.98,50.39,89.34,68.61,14.07,28.05,45.62,83.08,17.97,51.26,,,35.23,35.23,,,,26.42,25.95,72.49,65.21,34.52,32.14
452413,André Almeida,Domingos André Ribeiro Almeida,25.0,2000-05-30,Portugal,LaLiga,Valencia,https://cdn5.wyscout.com/photos/team/public/54_120x120.png,,2029-06-30,15000000.0,€15.0M,1994,False,31.0,False,AM,"['AMF', 'CF', 'LW']",right,176.0,62.0,False,True,False,Box-to-box attacking midfielder,AM,4.52,5.47,27.14,25.55,37.46,1.19,54.15,71.01,48.45,96.79,71.36,83.09,66.2,97.14,74.96,71.33,47.71,54.71,64.76,73.77,73.61,63.21,83.09,3.58,1.79,63.83,35.01,54.75,20.83,,,35.23,35.23,,,,26.42,25.95,39.63,76.09,10.47,32.14
453097,F. Dele-Bashiru,Fisayo Dele-Bashiru,24.0,2001-02-06,England|Nigeria,SerieA,Lazio,https://cdn5.wyscout.com/photos/team/public/81_120x120.png,36afe9,2026-06-30,2000000.0,€2.0M,1056,False,20.0,False,AM,"['AMF', 'LCMF3', 'LCMF']",right,186.0,76.0,False,False,False,Low-impact attacking midfielder,AM,61.0,65.05,27.14,45.96,85.68,17.46,34.25,4.62,1.19,91.51,46.66,0.95,0.95,30.45,5.55,88.31,61.93,61.7,14.14,11.64,28.53,23.0,37.11,11.77,13.99,29.89,4.04,35.17,37.35,,,35.23,35.23,,,,26.42,25.95,15.85,5.05,3.09,32.14
453125,E. Smith Rowe,Emile Smith Rowe,25.0,2000-07-28,England,Premier League,Fulham,https://cdn5.wyscout.com/photos/team/public/29_120x120.png,,2029-06-30,22000000.0,€22.0M,1685,False,35.0,False,AM,['AMF'],right,182.0,72.0,False,True,False,Low-impact attacking midfielder,AM,51.77,57.48,76.83,51.75,70.24,31.22,18.47,13.24,23.97,98.05,76.11,72.38,31.96,29.41,29.54,20.05,13.7,40.11,35.1,5.03,1.09,20.84,22.38,9.78,9.39,18.01,57.59,32.15,68.11,,,35.23,35.23,,,,26.42,25.95,22.9,10.97,27.38,32.14
453305,K. Dewsbury-Hall,Kiernan Dewsbury-Hall,27.0,1998-09-06,England,Premier League,Everton,https://cdn5.wyscout.com/photos/team/public/37_120x120.png,00359a,2029-06-30,30000000.0,€30.0M,1317,False,20.0,False,AM,['AMF'],left,178.0,70.0,False,True,False,Box-to-box attacking midfielder,AM,33.08,37.37,27.14,12.11,78.58,1.19,73.49,61.38,23.97,67.85,44.38,55.31,59.72,42.45,38.87,13.76,4.7,24.66,33.61,84.89,23.92,83.34,61.36,51.73,29.05,58.92,17.24,72.04,29.69,,,35.23,35.23,,,,26.42,25.95,57.79,61.45,79.52,32.14
453896,A. Gomes,Adilson Angel Abreu de Almeida Gomes,25.0,2000-08-31,England|Portugal,Ligue 1,Olympique Marseille,https://cdn5.wyscout.com/photos/team/public/15_120x120.png,459dd7,,25000000.0,€25.0M,1058,False,16.0,False,AM,"['AMF', 'RDMF']",right,168.0,56.0,False,True,False,Goal-scoring attacking midfielder,AM,61.0,65.05,27.14,65.74,84.55,19.65,5.95,13.24,13.47,100.0,97.67,49.99,10.9,92.96,53.15,16.18,4.0,9.91,25.84,53.91,7.21,94.18,18.67,21.86,13.5,22.61,77.98,24.68,37.35,,,35.23,35.23,,,,98.33,25.95,65.8,46.83,72.61,32.14
454457,M. Gibbs-White,Morgan Gibbs-White,25.0,2000-01-27,England|Jamaica,Premier League,Nottingham Forest,https://cdn5.wyscout.com/photos/team/public/1113_120x120.png,FF0000,2028-06-30,0.0,No disponible / 0 €,3402,False,38.0,False,AM,['AMF'],right,171.0,70.0,False,False,False,Goal-scoring attacking midfielder,AM,55.59,61.07,77.31,54.54,57.13,57.02,67.38,47.3,66.96,56.73,62.07,57.63,54.9,75.56,62.48,81.24,50.14,59.22,63.06,46.4,47.18,52.83,57.7,66.02,69.64,30.91,59.52,28.96,33.28,,,35.23,35.23,,,,62.49,25.95,26.97,34.13,62.14,32.14
459693,W. McKennie,Weston  McKennie,27.0,1998-08-28,United States,SerieA,Juventus,https://cdn5.wyscout.com/photos/team/public/80_120x120.png,,2026-06-30,28000000.0,€28.0M,2778,False,35.0,False,AM,"['AMF', 'LB', 'RWB']",right,185.0,84.0,False,False,False,Box-to-box attacking midfielder,AM,10.01,11.92,27.14,51.75,18.28,22.79,15.22,55.5,36.09,76.77,66.21,28.8,21.92,64.05,60.65,90.77,23.15,26.34,46.94,70.4,40.96,47.44,53.68,86.42,73.32,61.93,37.17,74.89,78.54,,,35.23,35.23,,,,26.42,25.95,53.02,14.65,34.52,32.14
459893,G. Gaetano,Gianluca Gaetano,25.0,2000-05-05,Italy,SerieA,Cagliari,https://cdn5.wyscout.com/photos/team/public/75_120x120.png,001e4d,,6000000.0,€6.0M,1108,False,29.0,False,AM,"['AMF', 'LCMF3']",right,175.0,70.0,True,True,False,Goal-scoring attacking midfielder,AM,38.73,44.44,27.14,29.01,36.75,49.78,81.33,55.5,41.82,47.9,47.49,28.8,18.77,56.14,55.87,28.87,48.19,23.99,43.99,35.98,41.96,64.01,13.25,70.9,64.32,20.33,32.36,31.24,6.9,,,35.23,35.23,,,,68.8,25.95,67.47,48.66,19.04,32.14
459986,João Félix,João Félix Sequeira,25.0,1999-11-10,Portugal,"Premier League, SerieA",Milan,https://cdn5.wyscout.com/photos/team/public/1705_120x120.png,,2031-06-30,30000000.0,€30.0M,1123,False,12.891362422083704,False,AM,['LAMF'],right,181.0,70.0,False,True,False,Low-impact attacking midfielder,AM,39.98,45.7,27.14,29.6,25.19,61.21,5.95,10.1,32.68,61.3,18.54,13.81,4.17,41.71,30.13,54.69,53.98,32.02,24.03,45.03,17.42,82.12,0.47,69.45,44.76,0.47,64.78,1.45,6.9,,,35.23,35.23,,,,98.33,25.95,32.16,82.34,68.71,32.14
463719,D. Szoboszlai,Dominik Szoboszlai,25.0,2000-10-25,Hungary,Premier League,Liverpool,https://cdn5.wyscout.com/photos/team/public/24_120x120.png,ca0f0f,2028-06-30,0.0,No disponible / 0 €,3150,False,37.0,False,AM,"['AMF', 'RB']",right,186.0,74.0,True,True,False,Box-to-box attacking midfielder,AM,49.07,55.97,27.14,49.38,59.93,38.45,61.76,76.12,70.4,87.58,83.36,62.42,65.61,52.19,69.04,68.82,28.7,58.62,75.14,80.03,36.22,69.42,41.77,62.39,43.71,69.36,14.84,64.79,85.16,,,35.23,35.23,,,,72.67,25.95,56.0,19.35,58.8,32.14
467128,M. O'Riley,Matt O'Riley,25.0,2000-11-21,England|Denmark,"Ligue 1, Premier League",Olympique Marseille,https://cdn5.wyscout.com/photos/team/public/15_120x120.png,459dd7,2029-06-30,20000000.0,€20.0M,1924,False,18.43918918918919,True,AM,"['RCMF', 'RDMF', 'RWF']",left,189.0,77.0,False,True,True,Goal-scoring attacking midfielder,AM,47.03,23.41,27.14,63.97,47.67,47.74,55.35,82.39,80.73,83.92,68.78,85.7,61.08,94.16,50.81,24.24,15.75,16.23,28.71,34.82,9.69,69.94,13.76,67.12,39.61,42.01,29.72,58.01,76.82,,,35.23,35.23,,,,66.88,75.66,69.44,18.6,39.53,32.14
469819,Daniel Penha,Daniel dos Santos Penha,26.0,1998-10-17,Brazil,Liga Portuguesa,Dalian Young Boy,https://cdn5.wyscout.com/photos/team/public/g-18395_120x120.png,,,750000.0,€750K,1603,False,29.0,True,AM,"['AMF', 'RCMF3', 'CF']",left,170.0,68.0,False,True,False,Box-to-box attacking midfielder,AM,53.76,59.47,67.23,47.67,74.65,27.6,21.88,41.65,7.45,16.74,19.79,6.9,6.61,28.11,40.65,62.38,34.13,21.77,38.67,37.59,31.5,30.77,47.78,67.63,68.19,62.84,69.43,56.11,69.57,,,35.23,35.23,,,,26.42,25.95,64.49,23.02,28.57,32.14
473391,M. Rogers,Morgan Rogers,23.0,2002-07-26,England,Premier League,Aston Villa,https://cdn5.wyscout.com/photos/team/public/32_120x120.png,821837,2031-06-30,0.0,No disponible / 0 €,3592,False,38.0,False,AM,"['AMF', 'LAMF', 'RAMF']",right,185.0,73.0,False,False,False,Low-impact attacking midfielder,AM,49.78,41.26,27.14,63.5,67.67,31.22,73.49,45.39,62.95,18.09,13.94,16.6,17.18,53.23,30.66,42.64,72.6,67.69,42.6,10.24,46.63,27.8,42.28,15.3,23.89,27.72,18.68,30.22,51.26,,,35.23,35.23,,,,26.42,25.95,51.7,47.86,66.19,32.14
475118,Alan,Alan de Souza Guimarães,25.0,2000-03-08,Brazil,Liga Portuguesa,Moreirense,https://cdn5.wyscout.com/photos/team/public/2599_120x120.png,2a5d28,2026-06-30,3000000.0,€3.0M,2656,False,31.0,False,AM,"['AMF', 'CF']",right,165.0,59.0,True,True,True,Goal-scoring attacking midfielder,AM,54.88,18.68,27.14,60.47,70.24,41.59,70.08,76.12,43.01,79.14,64.57,24.65,12.88,76.89,66.17,80.76,38.97,54.11,64.25,39.19,35.13,65.24,22.38,7.18,8.25,13.16,9.32,9.13,16.02,,,35.23,35.23,,,,26.42,94.52,49.79,71.92,58.8,32.14
479600,Edu Expósito,Eduardo Expósito Jaén,29.0,1996-08-01,Spain,LaLiga,Espanyol,https://cdn5.wyscout.com/photos/team/public/43_120x120.png,0270da,,2500000.0,€2.5M,2074,False,31.0,False,AM,"['AMF', 'LCMF', 'LDMF']",right,178.0,68.0,True,True,False,Offensive playmaker,AM,4.52,5.47,27.14,41.61,30.49,5.85,76.66,95.63,74.22,21.58,48.02,45.66,79.61,85.13,90.68,61.8,43.01,42.4,85.26,83.13,65.31,72.61,44.6,65.19,42.56,68.26,47.03,66.59,37.35,,,35.23,35.23,,,,82.76,25.95,50.86,54.01,72.61,32.14
481790,H. Abdelli,Himad Abdelli,26.0,1999-11-17,France|Algeria,Ligue 1,Angers SCO,https://cdn5.wyscout.com/photos/team/public/565_120x120.png,,2026-06-30,4000000.0,€4.0M,2788,False,31.0,False,AM,"['AMF', 'LCMF3', 'LDMF']",left,185.0,83.0,False,True,True,Box-to-box attacking midfielder,AM,29.43,16.45,58.61,26.13,44.97,31.22,14.51,21.91,20.83,82.02,86.23,78.6,35.88,59.95,86.29,69.34,52.17,87.0,97.53,61.76,44.3,42.03,49.46,80.56,37.53,77.86,9.32,82.96,60.38,,,35.23,35.23,,,,26.42,94.52,72.49,29.18,24.52,32.14
482751,Þ. Helgason,Þórir Jóhann Helgason,25.0,2000-09-28,Iceland,SerieA,Lecce,https://cdn5.wyscout.com/photos/team/public/187_120x120.png,,2026-06-30,1000000.0,€1.0M,1344,False,24.0,False,AM,"['AMF', 'CF', 'RCMF3']",right,178.0,70.0,True,True,False,Low-impact attacking midfielder,AM,4.52,5.47,27.14,71.89,14.76,17.46,85.37,40.46,55.22,28.64,12.24,89.52,53.14,52.69,31.51,87.29,24.47,34.84,26.86,42.14,16.2,48.48,50.47,44.96,52.73,43.33,49.18,50.01,51.26,,,35.23,35.23,,,,26.42,25.95,21.7,20.15,3.09,32.14
495025,Junior Messias,Junior Walter Messias,34.0,1991-05-13,Brazil|Italy,SerieA,Genoa,https://cdn5.wyscout.com/photos/team/public/92_120x120.png,081f47,2026-06-30,2500000.0,€2.5M,756,False,17.0,False,AM,"['AMF', 'RW', 'RWB']",left,174.0,68.0,True,True,False,Box-to-box attacking midfielder,AM,4.52,5.47,27.14,7.07,18.28,15.03,46.62,9.25,8.69,0.47,8.86,74.91,82.98,31.24,46.49,51.43,88.75,87.0,80.83,67.34,94.97,80.9,89.44,54.94,74.51,69.91,77.98,67.37,47.42,,,35.23,35.23,,,,26.42,25.95,55.4,89.07,31.66,32.14
497191,G. Reyna,Giovanni Reyna,23.0,2002-11-13,United States|Portugal,Bundesliga,Borussia M'gladbach,https://cdn5.wyscout.com/photos/team/public/331_120x120.png,,2028-06-30,18000000.0,€18.0M,604,False,20.0,False,AM,"['AMF', 'LCMF3']",right,185.0,79.0,True,True,False,Box-to-box attacking midfielder,AM,36.02,41.26,27.14,83.7,77.87,3.14,5.95,18.41,70.4,49.94,68.12,56.55,74.3,37.58,51.38,32.21,46.58,8.21,39.99,77.39,51.44,39.36,90.83,80.56,68.75,57.93,54.22,59.53,99.76,,,35.23,35.23,,,,26.42,25.95,80.63,28.62,97.85,32.14
517242,O. Pohlmann,Ole Pohlmann,24.0,2001-04-05,Germany,Liga Portuguesa,Rio Ave,https://cdn5.wyscout.com/photos/team/public/1261_120x120.png,24502c,2027-06-30,1500000.0,€1.5M,1686,False,28.0,False,AM,"['AMF', 'CF', 'LWF']",right,183.0,80.0,True,True,False,Low-impact attacking midfielder,AM,12.56,14.94,27.14,8.69,50.1,4.09,5.95,25.42,16.53,60.82,11.0,49.99,14.48,20.63,17.42,43.63,56.13,44.08,21.6,38.09,37.39,40.71,58.68,39.97,35.33,26.96,12.68,34.39,75.88,,,35.23,35.23,,,,26.42,25.95,26.25,52.73,11.66,32.14
518958,Oihan Sancet,Oihan Sancet Tirapu,25.0,2000-04-25,Spain,LaLiga,Athletic Club,https://cdn5.wyscout.com/photos/team/public/60_120x120.png,d13125,2032-06-30,35000000.0,€35.0M,1762,False,29.0,False,AM,"['AMF', 'CF']",right,188.0,72.0,False,False,True,Low-impact attacking midfielder,AM,88.72,81.5,83.32,67.41,91.43,75.85,18.47,17.22,50.17,63.32,28.3,28.8,20.65,46.61,23.6,52.91,51.3,56.16,26.86,44.46,54.77,28.41,65.81,82.21,58.43,23.71,47.03,17.49,66.19,,,35.23,35.23,,,,26.42,94.52,45.61,34.93,24.52,75.71
