id,name,full_name,age,birth_date,passport_country_names,league,current_team_name,current_team_logo,current_team_color,contract_expires,market_value,market_value_str,minutes_on_field,low_minutes_flag,total_matches,on_loan,main_position,positions_clean,foot,height,weight,goals_avg,non_penalty_goal_avg,head_goals_avg,shots_on_target_percent,shot_efficiency_avg,xg_shot_avg,assists_avg,xg_assist_avg,key_passes_avg,accurate_passes_percent,accurate_pass_avg,accurate_crosses_percent,accurate_crosses_avg,successful_progressive_pass_percent,accurate_progressive_pass_avg,successful_dribbles_percent,dribble_efficiency,progressive_run_avg,real_progression,duels_won,duels_won_avg,offensive_duels_won,defensive_duels_won,aerial_duels_won,aerial_duels_won_avg,successful_defensive_actions_avg,tackle_avg,interceptions_avg,shot_block_avg,conceded_goals_avg,shots_against_avg,save_percent,xg_save_avg,prevented_goals_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,direct_free_kick_taker,direct_free_kicks_on_target_percent,corner_taker,penalty_taker,penalties_conversion_percent,fouls_avg,foul_suffered_avg,yellow_cards_avg,red_cards_avg,player_role
-69609,J. Schmied,Joël Schmied,27.0,1998-09-23,Switzerland,Bundesliga,Köln,https://cdn5.wyscout.com/photos/team/public/335_120x120.png,da352d,2026-06-30,600000.0,€600K,920,False,11.0,False,CB,"['RCB3', 'RCB']",right,188.0,84.0,0.0,0.0,0.0,0.0,-0.05,0.05,0.0,0.0,0.0,86.67000000000002,29.251125000000005,42.86,0.291448,57.41,3.0312479999999997,100.0,0.1,0.2899999999999999,5.57,53.7,5.67609,60.0,64.15,42.42,1.3701660000000002,7.24,0.1,3.8199999999999994,0.59,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.08,0.39,0.39,0.0,Low-impact CB
-69361,Habraão,Habraão Lincon Do Nascimento Saraiva,24.0,2001-06-26,Brazil,Liga Portuguesa,Athletico Paranaense,https://cdn5.wyscout.com/photos/team/public/254_120x120.png,FF0000,2025-12-31,0.0,No disponible / 0 €,2,True,1.0,False,MF,['LCMF'],right,187.0,80.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-69261,Vinicius Mingotti,Vinicius Alessandro Mingotti,25.0,2000-01-07,Brazil,Liga Portuguesa,Operário PR,https://cdn5.wyscout.com/photos/team/public/2380_120x120.png,,2026-12-31,600000.0,€600K,366,True,8.0,False,FW,['CF'],right,190.0,76.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-69035,H. Boudaoui,Hicham Boudaoui,26.0,1999-09-23,Algeria,Ligue 1,Nice,https://cdn5.wyscout.com/photos/team/public/63_120x120.png,,2027-06-30,9000000.0,€9.0M,2884,False,33.0,False,MF,"['RCMF', 'RCMF3']",right,175.0,61.0,0.06,0.06,0.0,45.24,-0.09,0.15,0.09,0.09,0.31,83.99,30.454773999999997,33.33,0.343299,72.6,3.3105599999999993,51.02000000000001,0.7806060000000002,1.4,5.959999999999999,50.57,8.298537,46.88,61.4,32.31,0.655893,7.9,0.28,3.5,0.4099999999999999,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.15,1.65,0.31,0.0,Ball-winning midfielder
-69018,R. Nteka,Randy Nteka,27.0,1997-12-06,France|Angola,LaLiga,Rayo Vallecano,https://cdn5.wyscout.com/photos/team/public/1220_120x120.png,d41e1e,2026-06-30,1500000.0,€1.5M,962,False,20.0,False,FW,['CF'],left,189.0,75.0,0.28,0.28,0.0,53.85,0.05000000000000002,0.23,0.0,0.04,0.19,73.57,9.63767,0.0,0.0,41.67,0.46670400000000006,66.67,0.560028,0.37,1.4900000000000002,30.7,9.074919999999999,23.86,54.1,33.33,2.806386,6.27,0.47,2.71,0.09,,,0.0,0.0,,,,False,0.0,False,False,0.0,2.99,1.22,0.47,0.0,Pressing forward
-68829,Ulisses,Ulisses Wilson Jeronymo Rocha,25.0,1999-09-28,Brazil,Liga Portuguesa,Nacional,https://cdn5.wyscout.com/photos/team/public/164_120x120.png,,2028-06-30,600000.0,€600K,2734,False,28.0,False,CB,"['RCB', 'RCB3']",right,186.0,80.0,0.07,0.07,0.0,22.22,0.010000000000000009,0.06,0.0,0.0,0.0,86.65,33.97546500000001,0.0,0.0,66.06,3.5870580000000003,75.0,0.195,0.69,6.119999999999999,53.13,6.715632,51.56,65.79,40.91,1.480942,8.69,0.42999999999999994,4.97,0.8900000000000001,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.19,0.49000000000000005,0.16,0.03,Low-impact CB
-67915,Abner,Abner Vinicius da Silva Santos,25.0,2000-05-27,Brazil,Ligue 1,Olympique Lyonnais,https://cdn5.wyscout.com/photos/team/public/16_120x120.png,13377c,2029-06-30,7000000.0,€7.0M,1185,False,18.0,False,LB,['LB'],left,182.0,74.0,0.0,0.0,0.0,14.289999999999997,-0.09,0.09,0.08,0.06,0.15,85.63,33.952295,29.170000000000005,0.5308940000000002,77.66,5.544924,46.15,0.45688500000000004,1.67,8.809999999999999,50.63,6.0756000000000006,29.41,60.87,42.86,0.45431600000000005,7.75,0.08,3.42,0.15,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.22,0.38,0.15,0.08,Low-impact full-back
-67910,Matheus Pereira,Matheus Pereira de Souza,24.0,2000-12-21,Brazil,Liga Portuguesa,Santa Clara,https://cdn5.wyscout.com/photos/team/public/1536_120x120.png,f4070e,2028-06-30,800000.0,€800K,1890,False,27.0,False,LB,"['LB5', 'LWB']",left,172.0,67.0,0.0,0.0,0.0,35.28999999999999,-0.07,0.07,0.19,0.15,0.52,72.23,19.574330000000003,31.03,0.856428,62.07,3.4262639999999998,69.44,1.1874239999999998,1.67,7.1899999999999995,51.84,8.714304,56.35,56.93,39.61999999999999,0.9984239999999996,7.57,0.14,3.71,0.19,,,0.0,0.0,,,,False,0.0,True,False,0.0,2.05,2.1899999999999995,0.48,0.05,Attacking full-back
-67857,Cameron Puertas,Cameron Puertas,27.0,1998-08-18,Switzerland|Spain,Bundesliga,Werder Bremen,https://cdn5.wyscout.com/photos/team/public/93_120x120.png,204329,2027-06-30,15000000.0,€15.0M,553,False,9.0,True,AM,"['AMF', 'LCMF3', 'RCMF3']",right,178.0,74.0,0.0,0.0,0.0,33.33,-0.09,0.09,0.0,0.01,0.33,82.3,30.269940000000002,22.22,0.3244119999999999,46.43,2.1172079999999998,46.15,0.97838,0.81,5.369999999999999,43.75,10.255,31.150000000000002,62.26,41.67,0.8125649999999999,8.63,0.33,2.93,0.16,,,0.0,0.0,,,,True,0.0,True,False,0.0,1.79,1.9499999999999997,0.48999999999999994,0.0,Box-to-box attacking midfielder
-67705,Felippe Cardoso,Wanderson Felippe Cardoso dos Santos,26.0,1998-10-04,Brazil,Liga Portuguesa,Henan,https://cdn5.wyscout.com/photos/team/public/2458_120x120.png,ff0000,2028-06-30,800000.0,€800K,565,False,8.0,True,FW,['CF'],right,187.0,83.0,0.48,0.48,0.0,50.0,0.21999999999999997,0.26,0.0,0.05,0.48,80.77,10.031633999999999,66.67,0.32001599999999997,77.78,1.1122539999999999,46.15,0.9553049999999998,1.12,2.55,36.31,10.351981,34.18,41.38,47.22,2.705706,3.5,0.0,1.59,0.32,,,0.0,0.0,,,,False,0.0,False,False,0.0,2.71,2.39,0.32,0.0,Goal scoring forward
-67638,Rildo,Rildo Gonçalves De Amorim Filho,24.0,2000-01-21,Brazil,Liga Portuguesa,Goiás,https://cdn5.wyscout.com/photos/team/public/260_120x120.png,008000,2027-06-30,1000000.0,€1.0M,136,True,4.0,True,FW,"['CF', 'RCMF']",right,178.0,70.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-67549,S. Adingra,Simon Adingra,23.0,2002-01-01,Côte d'Ivoire,Premier League,Sunderland,https://cdn5.wyscout.com/photos/team/public/39_120x120.png,f30022,2030-06-30,30000000.0,€30.0M,1348,False,29.0,False,LW,"['LAMF', 'LW', 'RW']",right,175.0,65.0,0.07,0.07,0.0,26.92,-0.10999999999999999,0.18,0.13,0.15,0.8,80.27,19.82669,42.62,1.734634,73.33,2.1999,48.05,2.4697699999999996,2.54,5.54,45.34,7.476566,38.84,58.54,52.38,0.73332,5.27,0.13,1.94,0.0,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.0,0.4,0.07,0.0,Low-impact winger
-67264,S. Jasper,Sylvester  Jasper,23.0,2001-09-13,England|Bulgaria,Liga Portuguesa,Śląsk Wrocław,https://cdn5.wyscout.com/photos/team/public/1137_120x120.png,004000,2026-06-30,600000.0,€600K,624,False,8.0,False,RW,"['RW', 'RAMF']",right,180.0,65.0,0.14,0.14,0.0,28.57,-0.09,0.23,0.0,0.08,0.29,65.97,13.701968999999998,18.75,0.86625,58.82,1.44109,58.14,3.60468,2.45,4.9,44.44,9.230188,50.56,54.17,18.75,0.433125,4.62,0.0,2.74,0.0,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.72,2.16,0.14,0.0,Defensive winger
-66864,Álvaro Núñez,Álvaro Núñez Cobo,25.0,2000-07-07,Spain,LaLiga,Elche,https://cdn5.wyscout.com/photos/team/public/777_120x120.png,2e723b,2026-06-30,700000.0,€700K,1279,False,13.0,False,RB,"['RB', 'RB5', 'RCB3']",right,177.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.42,90.36,45.523368,43.9,1.26871,84.96,6.75432,42.86,0.42431399999999997,0.91,8.860000000000001,52.89999999999999,5.771389999999999,46.15,64.79,27.78,0.352806,6.12,0.0,2.89,0.21,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.56,0.7,0.07,0.0,Attacking full-back
-66858,Roberto López,Roberto López Alcaide,25.0,2000-04-24,Spain,LaLiga,Leganés,https://cdn5.wyscout.com/photos/team/public/2520_120x120.png,0071b6,2027-06-30,2500000.0,€2.5M,426,True,11.0,False,AM,"['AMF', 'LCMF3']",left,179.0,70.0,0.0,0.0,0.0,20.0,-0.11,0.11,0.21,0.18,0.0,81.54999999999998,28.942094999999995,50.0,0.21,50.0,2.115,50.0,0.21,0.63,4.86,36.84,4.435536,10.0,56.25,50.0,0.845,5.700000000000001,0.0,3.8,0.0,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.21,0.63,0.0,0.0,No role assigned
-66856,Jon Ander Olasagasti,Jon Ander Olasagasti Imizcoz,25.0,2000-08-16,Spain,LaLiga,Levante,https://cdn5.wyscout.com/photos/team/public/57_120x120.png,a6223f,,1200000.0,€1.2M,1244,False,28.0,False,MF,"['RCMF', 'LCMF', 'LW']",left,176.0,74.0,0.07,0.07,0.0,13.33,0.030000000000000006,0.04,0.14,0.06,0.51,78.68,29.371244,20.0,0.29,71.43,2.8929150000000003,41.67,0.36252900000000005,0.94,4.99,46.44,8.029475999999999,36.07,55.29,40.38,1.518288,6.87,0.07,3.3999999999999995,0.36,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.66,0.87,0.22,0.0,Ball-winning midfielder
-66319,M. Retegui,Mateo Retegui,26.0,1999-04-29,Argentina|Italy,SerieA,Al Qadisiyah,https://cdn5.wyscout.com/photos/team/public/2877_120x120.png,FF0000,2028-06-30,16000000.0,€16.0M,1694,False,24.0,False,FW,['CF'],right,186.0,81.0,0.74,0.64,0.11,38.18,0.0,0.74,0.27,0.06,0.48,77.75,16.148675,23.08,0.15925199999999998,78.26,0.9547720000000001,48.14999999999999,0.6885449999999999,0.43,1.65,26.51,5.845455000000002,18.59,60.87,30.56,1.170448,2.44,0.05,0.9000000000000001,0.0,,,0.0,0.0,,,,False,0.0,False,True,66.667,1.01,1.06,0.05,0.0,Goal scoring forward
-66318,J. Leweling,Jamie Leweling,24.0,2001-02-26,Germany|Ghana,Bundesliga,Stuttgart,https://cdn5.wyscout.com/photos/team/public/96_120x120.png,d13626,2029-06-30,0.0,No disponible / 0 €,1881,False,28.0,False,LW,"['LAMF', 'RW', 'RAMF']",right,185.0,86.0,0.05,0.05,0.0,40.540000000000006,-0.08,0.13,0.19,0.19,0.62,75.39,20.815178999999997,38.27,1.484876,73.79,3.637847,52.27,3.303464,2.68,7.609999999999999,42.41,8.422626,41.32,52.63,37.5,0.43125,4.31,0.0,2.87,0.1,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.62,1.67,0.24,0.0,Dribbler winger
-66217,Alysson,Alysson Cristian Oliveira Silva,22.0,2002-09-26,Brazil,Liga Portuguesa,Alverca,https://cdn5.wyscout.com/photos/team/public/g1691_120x120.png,,,0.0,No disponible / 0 €,173,True,2.0,True,CB,['LCB3'],right,183.0,77.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-66215,Garcia,Gustavo Garcia dos Santos,23.0,2002-01-04,Brazil,Liga Portuguesa,Famalicão,https://cdn5.wyscout.com/photos/team/public/4103_120x120.png,081a35,2027-12-31,2000000.0,€2.0M,3013,False,32.0,False,RB,"['RB', 'RB5']",right,176.0,68.0,0.0,0.0,0.0,33.33,-0.01,0.01,0.09000000000000001,0.09000000000000001,0.57,72.64,25.540224,42.02,1.4917099999999999,66.56,6.303232,64.52,1.19362,1.82,11.290000000000001,54.53,7.5578579999999995,48.32,68.37,38.18,0.6261519999999999,8.12,0.12,4.0,0.27,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.69,0.99,0.15,0.0,Attacking full-back
-66201,A. Salah-Eddine,Anass Salah-Eddine,23.0,2002-01-18,Netherlands|Morocco,SerieA,PSV,https://cdn5.wyscout.com/photos/team/public/140_120x120.png,FF0000,2027-06-30,1200000.0,€1.2M,158,True,3.0,True,LWB,['LWB'],left,181.0,70.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-66199,I. Maatsen,Ian Maatsen,23.0,2002-03-10,Netherlands|Suriname,Premier League,Aston Villa,https://cdn5.wyscout.com/photos/team/public/32_120x120.png,821837,2030-06-30,40000000.0,€40.0M,1380,False,28.0,False,LB,['LB'],left,178.0,57.0,0.07,0.07,0.0,23.53,0.030000000000000006,0.04,0.14,0.17,0.4699999999999999,82.49,39.57870199999999,27.420000000000005,1.1516400000000002,68.37,4.539768,69.44,1.6943359999999998,2.3,8.939999999999998,50.0,7.995,45.56,56.86,57.14,0.811388,8.88,0.14,4.81,0.0,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.8100000000000002,0.68,0.2,0.0,Attacking full-back
-66197,K. Hoever,Ki-Jana Hoever,23.0,2002-01-18,Netherlands|Suriname,"Ligue 1, Premier League",Wolverhampton Wanderers,https://cdn5.wyscout.com/photos/team/public/319_120x120.png,,2026-06-30,4500000.0,€4.5M,1789,False,18.549468977082167,False,RB,"['RB5', 'RWB', 'RB']",right,183.0,73.0,0.050810508664058125,0.050810508664058125,0.0,57.14,0.033873672442705414,0.01693683622135271,0.10162101732811625,0.07621576299608719,0.406484069312465,71.54,23.14273012856345,27.45,0.7043479737283398,71.33,5.382105670765791,51.72,0.7533369256567916,1.5581889323644493,9.103549468977082,52.81,6.135819441028507,40.0,64.04,46.15,0.6018589435438791,8.29904974846283,0.2032420346562325,4.428982671883734,0.10162101732811625,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.5504471771939631,0.4996366685299049,0.10162101732811625,0.0,Attacking full-back
-66123,C. Palmer,Cole Palmer,23.0,2002-05-06,England,Premier League,Chelsea,https://cdn5.wyscout.com/photos/team/public/25_120x120.png,004592,2033-06-30,80000000.0,€80.0M,2614,False,29.0,False,AM,['AMF'],left,189.0,74.0,0.31,0.20999999999999996,0.0,39.8,-0.10000000000000003,0.41000000000000003,0.10000000000000002,0.23,0.76,81.28,27.960319999999996,40.7,1.20472,80.15,3.7510199999999996,56.25,2.1712499999999997,2.75,7.43,46.51,5.957931000000001,44.22,63.95000000000001,22.22,0.068882,3.4099999999999997,0.07,1.45,0.07,,,0.0,0.0,,,,True,44.44,True,True,75.0,0.41000000000000003,1.21,0.14,0.0,Goal-scoring attacking midfielder
-66068,Pedro Porro,Pedro Antonio Porro Sauceda,26.0,1999-09-13,Spain,Premier League,Tottenham Hotspur,https://cdn5.wyscout.com/photos/team/public/26_120x120.png,1d3752,2028-06-30,45000000.0,€45.0M,2688,False,33.0,False,RB,['RB'],right,173.0,69.0,0.0,0.0,0.0,12.5,-0.03,0.03,0.2,0.16,0.7,74.03,34.549801,35.38,1.53903,68.57,7.234135,57.14,0.9370959999999999,1.5699999999999998,12.120000000000001,54.830000000000005,8.169670000000002,52.25,56.96999999999999,46.67,0.4667,9.71,0.17,4.89,0.4,,,0.0,0.0,,,,True,0.0,True,False,0.0,0.94,1.04,0.17,0.0,Attacking full-back
-66045,Alberto Soro,Alberto Soro Álvarez,26.0,1999-03-09,Spain,Liga Portuguesa,Chaves,https://cdn5.wyscout.com/photos/team/public/1978_120x120.png,800000,2027-06-30,700000.0,€700K,470,True,7.0,False,LW,"['LAMF', 'RW', 'CF']",left,173.0,64.0,0.19,0.19,0.0,50.0,-0.03,0.22,0.19,0.21,1.15,79.71,21.067352999999997,26.67,0.765429,100.0,3.45,28.57,0.765676,1.91,5.36,37.5,7.46625,23.81,64.52,22.22,0.7665900000000001,6.51,0.0,2.68,0.0,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.72,0.96,0.19,0.0,No role assigned
-65794,T. Lemperle,Tim Lemperle,23.0,2002-02-05,Germany,Bundesliga,Hoffenheim,https://cdn5.wyscout.com/photos/team/public/337_120x120.png,088dde,,2500000.0,€2.5M,722,False,10.0,False,FW,"['CF', 'RWF', 'RAMF']",right,189.0,80.0,0.5,0.37,0.12,52.63,-0.020000000000000018,0.52,0.12,0.1,0.5,78.7,16.58209,33.33,0.24997499999999997,80.95,2.12089,56.25,1.119375,1.37,3.99,31.25,7.478125,28.359999999999996,50.0,29.41,1.246984,5.73,0.12,3.3699999999999997,0.12,,,0.0,0.0,,,,False,0.0,False,True,100.0,1.99,1.0,0.12,0.0,Pressing forward
-65642,Alejandro Marqués,Alejandro Josè Marqués Méndez,24.0,2000-08-04,Venezuela|Spain,Liga Portuguesa,Estoril,https://cdn5.wyscout.com/photos/team/public/1542_120x120.png,0000FF,2026-06-30,1000000.0,€1.0M,1811,False,32.0,False,FW,['CF'],right,190.0,81.0,0.55,0.3499999999999999,0.0,46.88,0.13000000000000006,0.42,0.0,0.02,0.05000000000000001,73.68,7.6553520000000015,0.0,0.0,36.35999999999999,0.39632399999999995,40.0,0.496,0.45,1.54,29.73,6.014379,29.58,57.14000000000001,25.19,1.639869,3.48,0.0,1.89,0.0,,,0.0,0.0,,,,False,0.0,False,True,100.0,1.6899999999999997,1.14,0.05000000000000001,0.0,Goal scoring forward
-65628,Sergi Cardona,Sergi Cardona Bermúdez,26.0,1999-07-08,Spain,LaLiga,Villarreal,https://cdn5.wyscout.com/photos/team/public/55_120x120.png,2b3846,2027-06-30,6000000.0,€6.0M,2838,False,33.0,False,LB,['LB'],left,185.0,77.0,0.0,0.0,0.0,40.0,-0.03,0.03,0.29,0.17,0.6,79.84,28.766352,43.75,1.553125,67.29,5.679276,66.67,0.32001599999999997,1.01,9.45,54.0,7.927199999999999,44.29,60.0,55.36,0.9854080000000001,10.12,0.13,4.85,0.13,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.11,0.7,0.29,0.0,Attacking full-back
-65351,J. Álvarez,Julián Álvarez,25.0,2000-01-31,Argentina,LaLiga,Atlético Madrid,https://cdn5.wyscout.com/photos/team/public/47_120x120.png,d6260b,2030-06-30,90000000.0,€90.0M,2931,False,36.0,False,FW,['CF'],right,170.0,71.0,0.61,0.43,0.03,58.54,0.12,0.49,0.15,0.25,0.83,79.67,23.948802,42.22,0.5826359999999999,68.15,2.8282250000000007,58.75,1.4452500000000001,2.46,6.61,39.83,5.89484,36.21,54.61,29.17,0.428799,3.59,0.06,1.17,0.06,,,0.0,0.0,,,,True,54.55,True,True,85.714,0.64,0.43,0.15,0.0,Creative forward
-65219,E. Matazo,Eliot Matazo,23.0,2002-02-15,Belgium|Congo DR,Ligue 1,Hull City,https://cdn5.wyscout.com/photos/team/public/317_120x120.png,,2026-06-30,5000000.0,€5.0M,86,True,3.0,False,DMF,"['RDMF', 'RCMF']",right,170.0,67.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-65216,I. Van der Brempt,Ignace Van der Brempt,23.0,2002-04-01,Belgium,SerieA,Como,https://cdn5.wyscout.com/photos/team/public/1236_120x120.png,0000ff,2028-06-30,3000000.0,€3.0M,1031,False,18.0,False,RB,"['RB', 'RB5']",right,187.0,71.0,0.0,0.0,0.0,50.0,-0.05,0.05,0.09,0.04,0.26,80.57,27.152089999999998,18.75,0.2625,60.87,3.6643739999999996,73.08,1.658916,1.4,7.42,56.31,10.124538000000001,61.67,61.11,41.94,1.136574,7.59,0.17,2.62,0.17,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.83,1.05,0.26,0.0,Low-impact full-back
-65215,S. Lammens,Senne Lammens,23.0,2002-07-07,Belgium,Premier League,Manchester United,https://cdn5.wyscout.com/photos/team/public/22_120x120.png,de3023,2030-06-30,1500000.0,€1.5M,602,False,6.0,False,GK,['GK'],right,193.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.28,14.803104000000001,0.0,0.0,67.16,6.729431999999999,0.0,0.0,0.0,10.02,100.0,0.45000000000000007,0.0,100.0,100.0,0.3,1.2,0.0,1.05,0.0,1.2,3.29,63.64,1.27,0.079,1.5,0.3,False,,False,False,0.0,0.0,0.0,0.0,0.0,Ball-playing GK
-65210,J. Doku,Jérémy Doku,23.0,2002-05-27,Belgium|Ghana,Premier League,Manchester City,https://cdn5.wyscout.com/photos/team/public/23_120x120.png,333333,2028-06-30,65000000.0,€65.0M,1969,False,33.0,False,LW,"['LW', 'LAMF']",right,173.0,77.0,0.14,0.14,0.0,50.0,0.05000000000000003,0.08999999999999998,0.41,0.22,1.23,80.54,30.073636000000008,23.960000000000004,1.051844,89.87,3.244307,64.34,7.9974620000000005,8.82,12.43,47.44,15.223496,47.27,66.29,15.0,0.1365,4.57,0.14,1.74,0.0,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.7800000000000001,2.15,0.05,0.0,Dribbler winger
-65205,K. De Winter,Koni De Winter,23.0,2002-06-12,Belgium,SerieA,Milan,https://cdn5.wyscout.com/photos/team/public/1_120x120.png,d02214,2028-06-30,12000000.0,€12.0M,2018,False,25.0,False,CB,"['RCB', 'CB', 'RCB3']",right,191.0,75.0,0.09,0.09,0.09,44.44,0.039999999999999994,0.05,0.0,0.01,0.09,90.4,42.858639999999994,66.67,0.180009,67.08,4.816344,26.67,0.17868900000000004,0.76,7.9399999999999995,60.16,10.034688,31.58,68.15,60.0,2.946,8.3,0.09,3.43,0.27,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.78,0.54,0.09,0.0,Aerial dominant CB
-65203,M. Vandevoordt,Maarten Vandevoordt,23.0,2002-02-26,Belgium,Bundesliga,RB Leipzig,https://cdn5.wyscout.com/photos/team/public/3724_120x120.png,ff0000,2029-06-30,11000000.0,€11.0M,422,True,5.0,False,GK,['GK'],right,192.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74,20.050822,0.0,0.0,64.71,2.3489729999999995,0.0,0.0,0.0,3.63,100.0,1.07,0.0,100.0,100.0,0.64,1.71,0.0,1.49,0.0,1.92,3.84,50.0,1.2700000000000002,-0.65,1.71,0.64,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-64699,Gonçalo Ramos,Gonçalo Matias Ramos,24.0,2001-06-20,Portugal,Ligue 1,PSG,https://cdn5.wyscout.com/photos/team/public/14_120x120.png,173f69,2028-06-30,50000000.0,€50.0M,1920,False,34.0,False,FW,['CF'],right,185.0,79.0,0.56,0.42,0.09,60.0,-0.2899999999999999,0.85,0.05,0.09,0.14,82.71,14.581772999999998,25.0,0.0475,50.0,0.61,41.38,0.562768,0.52,1.74,41.57,4.9676149999999994,34.0,50.0,44.43999999999999,1.5020719999999996,2.44,0.14,1.22,0.14,,,0.0,0.0,,,,False,0.0,False,True,75.0,0.8,0.89,0.14,0.0,Target man
-64472,J. Chávez,Jhoanner Stalin Chávez Quintero,23.0,2002-04-25,Ecuador,Ligue 1,Lens,https://cdn5.wyscout.com/photos/team/public/66_120x120.png,d72f25,2028-06-30,2000000.0,€2.0M,34,True,3.0,False,LB,"['LB', 'CF']",left,182.0,76.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-64449,J. Mercado,John Anthony Mercado Cuero,22.0,2002-06-03,Ecuador,Liga Portuguesa,AVS ,https://cdn5.wyscout.com/photos/team/public/g-19144_120x120.png,,2027-06-30,0.0,No disponible / 0 €,2424,False,32.0,False,LW,"['LW', 'LAMF', 'RW']",left,186.0,80.0,0.11,0.11,0.07,16.67,-0.020000000000000004,0.13,0.04,0.13,0.41,69.46,13.850324,26.88,0.9273600000000002,62.5,1.66875,55.81,2.673299,2.34,5.01,42.88,9.28352,34.39,60.16,57.89000000000001,2.043517,5.61,0.04,2.71,0.07,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.9699999999999999,0.37,0.07,0.0,Defensive winger
-64431,P. Hincapié,Piero Martin Hincapié Reyna,23.0,2002-01-09,Ecuador,"Bundesliga, Premier League",Arsenal,https://cdn5.wyscout.com/photos/team/public/21_120x120.png,ca2b1d,2029-06-30,40000000.0,€40.0M,2678,False,25.825989544436148,True,CB,"['LCB3', 'LB', 'LB5']",left,184.0,77.0,0.03804331590739358,0.03804331590739358,0.0,18.75,-0.028532486930545185,0.06657580283793876,0.06657580283793876,0.057064973861090364,0.3043465272591486,89.51,51.887606689693804,33.33,0.4025848308439134,73.61,6.657876070575056,66.67,0.5389739227035101,1.7785250186706498,10.823323375653473,64.32,9.812253777445854,61.84,74.55,58.1,2.0500686967886486,8.036650485436892,0.06657580283793876,3.832864077669903,0.4660306198655713,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.7038013442867812,1.3124943988050783,0.26630321135175505,0.0,Ball-playing CB
